ID;Island_name;CountryISO;Longitude_centroid;Latitude_centroid;Area;Current_isolation;Past_isolation;Climate_velocity;Temperature_mean;Temperature_sd;Precipitation_mean;Precipitation_sd;Elevation_sd;Richness_mammal;Richness_bat;Richness_nonVol;SIE_mammal;SIE_bats;SIE_nonVol;pSIE_mammal;pSIE_bats;pSIE_nonVol;bioregion;bioregion_SIE
75111;Koha-to;KOR;126.34;36.91;1.46;-1.21;0;63.57;12.63;0.43;1163.00;12.90;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75114;Ung-do;KOR;126.38;36.92;1.65;-1.24;0;63.33;12.59;0.86;1218.53;13.76;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75129;Baega-do;KOR;125.95;37.08;2.99;-1.08;0;65.00;12.15;0.50;1243.25;21.81;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75131;Mungapdo;KOR;126.10;37.18;4.36;-1.18;0;62.86;12.03;2.49;1308.13;67.32;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75133;Syo-Isaku To;KOR;126.23;37.18;2.29;-1.24;0;62.86;12.30;0.71;1286.25;20.83;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75145;Ul-to;KOR;125.99;37.03;3.37;-1.08;0;64.76;12.13;0.83;1262.00;18.21;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75154;Taeranji-do;KOR;126.43;37.05;5.91;-1.29;0;62.14;12.49;0.78;1304.00;30.62;17.57;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75159;Shoho-to;KOR;126.31;37.17;3.39;-1.26;0;61.91;12.38;0.40;1272.00;17.65;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75160;Taiisaku-to;KOR;126.26;37.17;3.77;-1.25;0;62.86;12.24;0.49;1302.00;30.87;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75161;Saihu To;KOR;126.62;37.17;1.77;-1.41;0;60.24;12.67;0.47;1264.67;8.06;0.47;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75163;Rigault de Genouilly;KOR;126.08;37.10;4.67;-1.14;0;62.86;12.00;2.29;1327.75;44.03;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75174;Pungdo;KOR;126.39;37.11;2.20;-1.28;0;61.91;12.30;1.41;1347.67;21.17;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75181;Hang-do;KOR;125.98;37.19;2.64;-1.13;0;63.97;12.18;0.43;1211.75;18.35;0.61;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75189;Soya-pando;KOR;126.18;37.21;4.67;-1.23;0;63.02;12.20;1.22;1253.00;37.15;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75200;Kutsu-to;KOR;126.13;37.69;1.90;-1.40;0;60.48;11.95;0.50;1275.00;9.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75209;Purum-do;KOR;126.19;37.67;7.36;-1.41;0;60.40;11.98;0.39;1294.82;19.14;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75213;Seogeom-do;KOR;126.23;37.72;2.70;-1.45;0;60.00;12.00;0.00;1272.40;9.67;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75214;Donggeomdo;KOR;126.51;37.59;2.14;-1.48;0;57.62;12.10;1.41;1294.00;33.95;44.12;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75219;Tyumon To;KOR;126.24;37.64;6.07;-1.42;0;59.76;12.01;0.99;1322.33;35.16;0.50;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75223;Sekimo-to;KOR;126.33;37.70;44.02;-1.47;0;33.69;11.86;2.96;1366.26;98.40;76.81;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75224;Koka-to;KOR;126.44;37.71;304.51;-1.52;0;16.35;11.86;3.53;1338.80;126.55;74.32;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75229;Kyodo-to;KOR;126.26;37.79;49.44;-1.48;0;34.46;11.94;1.20;1302.87;52.52;7.41;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75235;Daibui-to;KOR;126.42;37.39;10.82;-1.39;0;45.05;12.02;1.70;1407.00;55.50;0.44;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75239;Sensai-to;KOR;126.52;37.24;3.61;-1.38;0;60.24;12.52;0.37;1248.17;7.47;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75242;Senbido;KOR;126.09;37.28;1.71;-1.22;0;63.33;12.00;0.82;1284.67;19.48;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75243;Sigetu To;KOR;126.31;37.26;9.14;-1.30;0;61.19;12.20;1.15;1337.27;33.80;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75245;Yunghung Do;KOR;126.46;37.26;29.63;-1.36;0;37.61;12.36;1.22;1322.56;63.01;23.37;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75255;Tokuseki-to;KOR;126.12;37.24;23.96;-1.22;0;35.26;11.92;2.64;1344.86;78.83;32.26;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75264;Jangbongdo;KOR;126.34;37.54;8.41;-1.42;0;60.00;12.07;0.46;1335.70;24.96;0.49;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75269;Sin-to;KOR;126.45;37.53;7.81;-1.45;0;52.97;12.14;1.45;1323.57;65.40;3.04;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75271;Sal-som;KOR;126.43;37.54;3.81;-1.44;0;59.68;12.21;0.64;1293.14;33.10;3.04;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75280;Sosi To;KOR;126.35;36.34;4.14;-1.18;0;65.60;13.03;0.75;1206.00;26.61;0.47;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75282;Genzan-to;KOR;126.42;36.37;9.38;-1.22;0;65.00;13.06;0.61;1199.57;24.80;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75285;Koshi-to;KOR;126.45;36.38;1.12;-1.23;0;64.76;13.10;0.00;1156.00;6.16;0.71;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75286;Wo-to;KOR;125.96;36.23;1.02;-1.00;0;67.14;12.90;0.00;1186.50;6.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75293;Waiyan Do;KOR;126.08;36.23;2.24;-1.06;0;67.14;12.80;1.41;1250.33;18.55;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75313;Ho To;KOR;126.26;36.30;1.38;-1.13;0;66.19;13.03;0.58;1189.30;8.77;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75327;Petchanko To;KOR;126.34;36.40;1.60;-1.18;0;65.71;13.00;0.00;1172.00;1.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75347;Ammin-to;KOR;126.37;36.50;125.66;-1.19;0;35.88;12.90;0.90;1208.70;42.00;9.84;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75372;Ujon To;KOR;126.14;35.01;13.07;-1.05;0;51.64;13.86;0.84;1241.76;42.10;14.54;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75380;Daii-to;KOR;126.23;35.02;1.38;-1.09;0;47.20;14.00;0.00;1164.67;13.70;5.44;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75391;Katoku-to;KOR;128.83;35.03;20.96;-1.06;0;29.52;14.43;3.78;1706.93;106.60;99.88;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75392;Sagyoku-to;KOR;126.17;35.04;15.65;-1.06;0;64.88;13.88;0.85;1206.76;33.53;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75393;Song-do;KOR;126.20;35.05;1.63;-1.08;0;69.76;13.90;0.00;1158.67;11.09;11.54;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75407;NA;KOR;126.22;35.07;49.70;-1.08;0;37.97;13.81;1.23;1246.05;59.07;13.11;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75414;Moso-do;KOR;128.85;35.07;1.49;-1.07;0;61.91;14.98;0.54;1406.05;35.41;0.50;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75436;Cheion To;KOR;126.02;35.09;3.36;-1.02;0;69.52;13.56;1.85;1312.00;27.56;75.70;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75438;NA;KOR;126.12;35.09;1.68;-1.06;0;39.08;13.80;0.00;1198.00;6.00;12.20;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75443;Su To;KOR;126.14;35.09;1.66;-1.06;0;69.52;13.65;0.50;1234.50;6.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75451;Jinshi;KOR;126.09;35.09;38.04;-1.05;0;36.27;13.72;1.54;1244.55;66.17;6.87;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75467;Ogi-to;KOR;126.19;35.14;2.00;-1.09;0;69.05;13.80;0.00;1202.50;1.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75501;Seojwa Do;KOR;128.50;34.80;1.22;-1.01;0;61.91;14.95;1.50;1464.00;24.00;14.45;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75509;Sho-to;KOR;127.46;34.79;2.68;-1.24;0;65.71;14.70;0.00;1411.50;8.62;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75517;NA;KOR;126.07;34.80;1.09;-0.99;0;69.52;14.10;0.00;1183.01;11.64;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75522;Totsu-to;KOR;126.32;34.80;2.61;-1.07;0;69.52;14.18;0.40;1233.00;10.14;5.08;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75547;Totsuzan-to;KOR;127.76;34.65;72.45;-1.08;0;20.97;14.40;4.07;1696.16;132.64;72.28;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75553;Toso-to;KOR;125.96;34.69;40.95;-0.94;0;37.52;14.08;1.29;1300.93;53.48;7.95;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75555;Hwa-do;KOR;126.19;34.69;2.95;-1.00;0;70.00;14.23;0.47;1272.00;2.94;8.32;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75557;Tobi-to;KOR;128.19;34.70;5.58;-1.01;0;59.68;14.28;3.99;1878.63;89.16;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75563;Panwol-to;KOR;126.10;34.71;2.03;-0.98;0;69.05;14.00;1.00;1336.00;17.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75570;Pakchi-do;KOR;126.13;34.71;1.14;-0.99;0;70.48;14.16;1.08;1268.90;14.12;4.99;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75578;NA;KOR;128.46;34.71;1.87;-0.97;0;62.86;14.65;0.50;1771.00;5.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75579;Kyon To;KOR;127.73;34.71;2.77;-1.12;0;65.00;14.78;0.43;1444.00;21.39;1.70;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75598;NA;KOR;128.46;34.73;1.62;-0.98;0;62.86;14.85;1.50;1633.50;38.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75621;Yoncho To;KOR;128.49;34.74;4.10;-0.98;0;61.43;14.93;1.16;1614.71;46.07;0.50;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75627;Anjwa-do;KOR;126.13;34.74;42.21;-0.99;0;48.88;14.12;1.14;1287.13;51.15;15.22;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75630;Suji-do;KOR;126.02;34.74;1.68;-0.96;0;69.52;14.15;0.50;1237.00;14.00;4.09;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75631;Pongam-do;KOR;128.54;34.76;4.32;-0.98;0;61.19;14.80;1.67;1610.80;29.67;0.50;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75632;Songjo-do;KOR;128.41;34.75;1.39;-1.01;0;62.86;15.05;0.50;1520.00;37.00;0.70;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75649;Ord Island;KOR;128.30;34.75;2.19;-1.03;0;60.95;14.80;1.73;1675.50;30.44;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75657;Pogum-do;KOR;125.94;34.76;40.09;-0.95;0;54.51;14.03;1.18;1275.16;57.02;8.75;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75658;NA;KOR;125.99;34.77;1.21;-0.96;0;70.00;14.07;0.47;1235.00;6.48;10.34;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75663;Koge-to;KOR;126.37;34.77;1.78;-1.07;0;69.52;14.25;0.50;1218.00;4.00;20.23;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75664;Tatsuri-to;KOR;126.32;34.77;3.78;-1.06;0;69.84;14.17;1.03;1239.14;24.35;0.60;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75665;Hakkin-to;KOR;126.14;34.78;14.87;-1.00;0;61.75;14.12;0.89;1222.44;19.53;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75666;Kanzan-to;KOR;128.48;34.78;15.66;-1.01;0;40.30;14.70;2.50;1679.50;125.08;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75669;Santatsu-to;KOR;128.54;34.81;2.94;-1.01;0;60.00;14.80;1.41;1529.40;39.08;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75684;Chu ho tong;KOR;128.23;34.82;15.66;-1.08;0;43.16;14.47;2.53;1768.27;87.07;48.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75685;Ch'uyop-to;KOR;126.06;34.82;1.97;-0.99;0;69.76;14.03;0.47;1201.67;8.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75686;Ka-to;KOR;128.47;34.83;1.32;-1.04;0;62.38;14.95;0.47;1412.15;32.96;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75690;Suu To;KOR;128.13;34.83;1.79;-1.11;0;62.38;14.50;0.00;1685.00;6.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75696;South Twin;KOR;126.11;34.84;36.26;-1.01;0;40.42;13.87;2.66;1289.87;78.68;25.14;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75722;Puksaryang-do;KOR;128.19;34.85;11.73;-1.11;0;43.32;14.36;3.77;1758.59;100.95;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75737;Karang-do;KOR;126.37;34.87;1.48;-1.11;0;69.52;14.15;0.50;1193.00;1.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75748;Byo-to;KOR;127.72;34.88;9.19;-1.24;0;46.38;14.44;1.84;1543.86;96.13;41.70;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75752;Tosha-to;KOR;126.18;34.89;1.55;-1.04;0;69.52;14.00;0.00;1220.67;2.05;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75766;Shinsu To;KOR;128.08;34.90;1.37;-1.17;0;63.33;14.73;0.58;1441.45;21.81;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75777;Nankai-to;KOR;127.93;34.81;305.50;-1.14;0;12.03;13.98;7.24;1727.20;173.60;134.64;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75778;Kyosai-to;KOR;128.63;34.87;391.36;-1.02;0;15.95;14.41;5.16;1702.97;155.69;96.56;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75779;Syozen To;KOR;128.02;34.87;55.84;-1.16;0;29.79;14.35;3.81;1670.01;135.53;50.11;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75780;Okai;KOR;126.31;34.87;47.93;-1.07;0;52.49;14.11;0.96;1239.09;37.84;0.40;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75781;Tyaun To;KOR;126.04;34.89;51.92;-1.00;0;34.70;13.87;1.71;1266.69;60.72;22.41;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75788;Shi-to;KOR;128.47;34.91;1.66;-1.09;0;62.38;14.83;1.24;1433.60;22.27;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75803;Situsen To;KOR;128.64;34.99;9.78;-1.10;0;54.54;14.70;1.56;1578.93;70.54;0.35;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75829;Baika-to;KOR;126.24;34.92;6.42;-1.07;0;59.47;13.83;1.94;1302.89;50.24;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75839;Kazyo To;KOR;128.52;34.95;6.79;-1.10;0;60.86;14.60;1.66;1599.25;45.11;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75851;Taein-som;KOR;127.76;34.95;5.99;-1.28;0;63.81;14.53;0.82;1426.89;41.20;8.57;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75852;Koi To;KOR;126.28;34.95;4.73;-1.09;0;69.29;14.00;0.82;1226.33;19.34;1.76;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75860;Heifuto;KOR;126.21;34.97;1.68;-1.07;0;69.52;13.98;0.43;1190.00;11.55;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75862;NA;KOR;126.15;34.97;9.85;-1.05;0;69.37;13.95;0.61;1202.69;25.76;13.89;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75864;Hito-to;KOR;127.98;34.97;3.02;-1.24;0;62.86;14.63;0.43;1477.50;10.97;9.74;2;1;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75868;Son To;KOR;126.26;34.99;5.98;-1.09;0;68.93;13.93;0.66;1234.75;22.39;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
75877;Jazirat Faylaka;KWT;48.33;29.43;48.50;-1.79;0;13.28;26.88;0.67;113.19;0.95;3.77;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
75878;Jazirat Bubiyan;KWT;48.22;29.78;813.87;-1.94;0;11.46;26.91;1.05;123.47;4.34;2.32;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
75883;NA;KWT;48.06;29.82;9.46;-2.01;0;15.24;27.10;0.00;122.85;0.36;1.64;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
75885;NA;KWT;48.10;29.88;1.66;-2.00;0;15.24;27.00;0.00;124.34;0.57;1.49;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
75890;Jazirat Warbah;KWT;48.07;29.99;59.08;-2.05;0;12.56;26.94;0.48;131.78;2.07;2.29;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
75893;NA;KWT;48.03;29.90;1.94;-2.04;0;15.00;27.10;0.00;123.50;0.50;2.36;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
75897;NA;KWT;48.09;29.93;48.35;-2.02;0;13.54;26.97;0.47;128.80;1.52;2.50;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
75916;Saint Lucia Island;LCA;-60.97;13.90;614.17;-0.51;1;1.32;26.08;7.67;2215.92;302.10;153.52;10;9;1;1;0;1;0.10;0.00;1.00;Neotropical;Panam+Neotrop
75931;Karaitivu;LKA;79.78;8.49;2.04;-1.00;0;7.62;27.90;0.00;1058.67;4.71;0.58;14;13;1;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
75946;Iranaitivu;LKA;79.99;9.29;6.74;-0.94;0;7.91;28.10;0.00;1070.88;6.03;0.00;8;7;1;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
75947;Erumaitivu;LKA;80.06;9.34;1.10;-0.94;0;7.62;28.10;0.00;1069.59;8.74;0.00;8;7;1;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
75948;Kakkativu;LKA;80.08;9.32;1.20;-0.95;0;7.78;28.10;0.00;1068.50;4.50;0.00;8;7;1;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
75954;Delft Island;LKA;79.69;9.51;48.80;-0.91;0;7.43;28.19;0.34;1022.55;10.26;3.19;5;5;0;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
75969;Palaitivu;LKA;80.01;9.48;1.92;-0.89;0;8.33;28.10;0.00;1107.00;2.00;0.00;8;7;1;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
75978;Nainativu;LKA;79.77;9.60;5.10;-0.89;0;7.94;28.20;0.00;1064.14;4.58;0.00;6;6;0;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
75980;Naduturitti;LKA;79.80;9.59;2.12;-0.88;0;8.10;28.20;0.00;1058.00;0.00;4.64;6;6;0;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
75988;Kayts;LKA;79.89;9.63;106.33;-0.89;0;6.71;28.13;0.46;1111.64;19.69;4.29;7;6;1;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
75996;Analaitivu;LKA;79.78;9.67;6.48;-0.90;0;8.10;28.20;0.00;1085.17;4.34;0.00;6;6;0;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
76000;Kannativu;LKA;79.86;9.63;1.57;-0.88;0;8.10;28.20;0.00;1075.00;1.00;0.51;6;6;0;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
76041;Sri Lanka;LKA;80.70;7.62;65538.62;-0.57;0;2.66;26.67;19.35;1675.25;511.83;306.20;96;30;66;19;1;18;0.20;0.03;0.27;Oriental;Ori+Ocea+Mad+Afro+Sah
76055;Ilha de Coloane;MAC;113.56;22.16;15.49;-1.28;0;13.75;23.27;1.03;1913.45;70.29;26.20;24;9;15;0;0;0;0.00;0.00;0.00;Oriental;Ori+Ocea+Mad+Afro+Sah
76108;NA;MDG;43.24;-22.19;4.90;-1.06;1;10.48;25.70;0.00;418.17;1.77;7.82;4;4;0;0;0;0;0.00;0.00;0.00;Madagascan;Ori+Ocea+Mad+Afro+Sah
76147;NA;MDG;44.45;-19.86;2.05;-1.23;1;11.91;26.10;0.00;847.00;4.97;0.57;6;6;0;0;0;0;0.00;0.00;0.00;Madagascan;Ori+Ocea+Mad+Afro+Sah
76158;Ilot Indien;MDG;44.41;-19.75;1.19;-1.20;1;11.43;26.10;0.00;862.50;4.50;0.00;6;6;0;0;0;0;0.00;0.00;0.00;Madagascan;Ori+Ocea+Mad+Afro+Sah
76188;Nosy Nato;MDG;49.81;-17.11;2.75;-0.94;1;15.24;24.60;0.00;3287.50;20.50;0.00;2;2;0;0;0;0;0.00;0.00;0.00;Madagascan;Ori+Ocea+Mad+Afro+Sah
76189;Nosy Sainte Marie;MDG;49.91;-16.89;171.26;-0.90;1;8.95;24.57;1.14;3383.29;187.20;55.38;2;2;0;0;0;0;0.00;0.00;0.00;Madagascan;Ori+Ocea+Mad+Afro+Sah
76227;NA;MDG;46.06;-15.86;2.00;-1.24;1;11.43;27.10;0.00;1504.67;2.49;50.55;6;6;0;0;0;0;0.00;0.00;0.00;Madagascan;Ori+Ocea+Mad+Afro+Sah
76259;NA;MDG;47.04;-15.53;5.32;-1.30;1;12.38;27.32;0.42;1550.33;7.39;44.76;6;6;0;0;0;0;0.00;0.00;0.00;Madagascan;Ori+Ocea+Mad+Afro+Sah
